,road_temp_set_4,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,road_temp_set_3,dew_point_temperature_set_1d,pressure_set_1,altimeter_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1132,11.7,2018-08-15 07:30:00,NE,22.9,0.4,12.5,5.89,89060.0,104276.68,,45.0,43.0,,103584.68,18.8,ODT22,4298,-122.60288,42.06332
1133,11.7,2018-08-15 07:45:00,SE,22.7,0.4,12.5,5.8,88990.0,104194.72,,135.0,43.0,,103508.55,18.7,ODT22,4298,-122.60288,42.06332
1134,11.7,2018-08-15 08:00:00,SE,22.5,0.4,12.5,5.8,89060.0,104276.68,,135.0,43.0,0.4,103589.97,18.7,ODT22,4298,-122.60288,42.06332
1135,11.7,2018-08-15 08:30:00,NE,22.4,0.9,12.5,5.86,89060.0,104276.68,,45.0,44.0,0.4,103605.84,18.4,ODT22,4298,-122.60288,42.06332
1136,11.7,2018-08-15 08:45:00,E,22.1,1.3,12.5,5.68,89160.0,104393.76,,90.0,44.0,0.4,103732.8,18.2,ODT22,4298,-122.60288,42.06332
1137,11.7,2018-08-15 09:00:00,NE,21.9,0.9,12.5,5.77,89060.0,104276.68,,45.0,44.0,0.4,103611.15,18.3,ODT22,4298,-122.60288,42.06332
1138,11.7,2018-08-15 09:15:00,SE,22.1,0.4,12.5,5.77,89060.0,104276.68,,135.0,44.0,0.4,103611.15,18.3,ODT22,4298,-122.60288,42.06332
1139,11.7,2018-08-15 09:30:00,SE,22.0,0.9,12.5,6.04,89060.0,104276.68,,135.0,44.0,0.4,103595.24,18.6,ODT22,4298,-122.60288,42.06332
1140,11.7,2018-08-15 10:00:00,NE,21.3,0.4,12.5,5.91,89160.0,104393.76,,45.0,45.0,,103738.1,18.1,ODT22,4298,-122.60288,42.06332
1141,11.7,2018-08-15 10:15:00,SE,21.2,0.4,12.5,5.91,89230.0,104475.72,,135.0,45.0,,103819.55,18.1,ODT22,4298,-122.60288,42.06332
1142,11.7,2018-08-15 10:30:00,SE,21.0,0.9,12.5,6.14,89060.0,104276.68,,135.0,46.0,0.4,103627.05,18.0,ODT22,4298,-122.60288,42.06332
1143,11.7,2018-08-15 11:00:00,NE,20.8,0.4,12.5,6.39,89160.0,104393.76,,45.0,48.0,,103764.7,17.6,ODT22,4298,-122.60288,42.06332
1144,11.7,2018-08-15 11:15:00,SE,20.6,0.4,12.5,6.51,89160.0,104393.76,,135.0,49.0,,103775.38,17.4,ODT22,4298,-122.60288,42.06332
1145,11.7,2018-08-15 11:30:00,SE,20.5,,12.5,6.51,89160.0,104393.76,,135.0,49.0,,103775.38,17.4,ODT22,4298,-122.60288,42.06332
1146,11.7,2018-08-15 11:45:00,W,20.3,0.9,12.5,6.69,89160.0,104393.76,,270.0,49.0,0.9,103764.69,17.6,ODT22,4298,-122.60288,42.06332
1147,11.7,2018-08-15 12:15:00,SW,20.3,1.8,12.5,6.79,89160.0,104393.76,,225.0,49.0,0.4,103759.35,17.7,ODT22,4298,-122.60288,42.06332
1148,11.7,2018-08-15 12:30:00,W,20.3,1.8,12.5,7.06,89160.0,104393.76,,270.0,49.0,1.3,103743.35,18.0,ODT22,4298,-122.60288,42.06332
1149,11.7,2018-08-15 12:45:00,SW,20.5,3.1,12.5,7.62,89160.0,104393.76,,225.0,49.0,2.7,103711.47,18.6,ODT22,4298,-122.60288,42.06332
1150,11.7,2018-08-15 13:00:00,SW,20.4,2.7,12.5,7.28,89160.0,104393.76,,225.0,47.0,1.8,103695.62,18.9,ODT22,4298,-122.60288,42.06332
1151,11.7,2018-08-15 13:30:00,S,19.9,1.3,12.5,6.62,89160.0,104393.76,,180.0,50.0,0.4,103786.06,17.2,ODT22,4298,-122.60288,42.06332
1152,11.7,2018-08-15 13:45:00,SW,19.9,0.9,12.5,6.8,89160.0,104393.76,,225.0,50.0,0.4,103775.36,17.4,ODT22,4298,-122.60288,42.06332
1153,11.7,2018-08-15 14:00:00,W,20.2,1.3,12.5,6.9,89160.0,104393.76,,270.0,50.0,1.3,103770.01,17.5,ODT22,4298,-122.60288,42.06332
1154,11.7,2018-08-15 14:30:00,SW,20.9,1.3,12.5,7.45,89160.0,104393.76,,225.0,50.0,0.4,103738.01,18.1,ODT22,4298,-122.60288,42.06332
1155,11.7,2018-08-15 14:45:00,W,21.2,2.7,12.5,7.71,89160.0,104393.76,,270.0,49.0,2.7,103706.17,18.7,ODT22,4298,-122.60288,42.06332
1156,11.7,2018-08-15 15:00:00,SW,21.9,4.9,12.5,7.62,89160.0,104393.76,,225.0,49.0,4.0,103711.47,18.6,ODT22,4298,-122.60288,42.06332
1157,11.7,2018-08-15 15:15:00,SW,22.7,4.9,12.5,7.41,89160.0,104393.76,,225.0,48.0,1.8,103706.19,18.7,ODT22,4298,-122.60288,42.06332
1158,11.7,2018-08-15 15:30:00,W,23.6,5.8,12.5,7.77,89160.0,104393.76,,270.0,48.0,4.0,103685.03,19.1,ODT22,4298,-122.60288,42.06332
1159,11.7,2018-08-15 15:45:00,W,23.1,5.4,12.5,7.68,89160.0,104393.76,,270.0,48.0,4.0,103690.31,19.0,ODT22,4298,-122.60288,42.06332
1160,11.7,2018-08-15 16:00:00,SW,23.0,4.9,12.5,7.56,89160.0,104393.76,,225.0,47.0,4.0,103679.76,19.2,ODT22,4298,-122.60288,42.06332
1161,11.7,2018-08-15 16:15:00,SW,23.6,5.4,12.5,7.83,89160.0,104393.76,,225.0,47.0,3.6,103663.94,19.5,ODT22,4298,-122.60288,42.06332
1162,11.7,2018-08-15 16:45:00,W,25.6,4.0,12.5,7.93,89160.0,104393.76,,270.0,45.0,3.6,103621.96,20.3,ODT22,4298,-122.60288,42.06332
1163,11.7,2018-08-15 17:00:00,W,27.7,4.0,12.5,7.73,89060.0,104276.68,,270.0,42.0,3.6,103458.87,21.2,ODT22,4298,-122.60288,42.06332
1164,11.7,2018-08-15 17:15:00,SW,29.6,4.0,12.5,8.44,89060.0,104276.68,,225.0,43.0,3.1,103438.09,21.6,ODT22,4298,-122.60288,42.06332
1165,11.7,2018-08-15 17:30:00,W,,4.0,12.5,8.64,89060.0,104276.68,,270.0,42.0,3.1,103407.08,22.2,ODT22,4298,-122.60288,42.06332
1166,11.7,2018-08-15 18:00:00,W,,4.9,12.5,9.28,89160.0,104393.76,,270.0,41.0,3.1,103466.6,23.3,ODT22,4298,-122.60288,42.06332
1167,11.7,2018-08-15 18:15:00,SW,,5.4,12.5,9.45,89060.0,104276.68,,225.0,40.0,3.1,103319.92,23.9,ODT22,4298,-122.60288,42.06332
1168,11.7,2018-08-15 18:45:00,W,,5.4,12.5,9.5,89060.0,104276.68,,270.0,38.0,2.7,103274.23,24.8,ODT22,4298,-122.60288,42.06332
1169,11.7,2018-08-15 19:15:00,W,,5.4,12.5,9.1,88990.0,104194.72,,270.0,34.0,4.0,103122.65,26.2,ODT22,4298,-122.60288,42.06332
1170,11.7,2018-08-15 19:30:00,W,,5.4,12.5,8.48,89710.0,105037.73,,270.0,33.0,3.6,103967.14,26.0,ODT22,4298,-122.60288,42.06332
1171,11.7,2018-08-15 19:45:00,W,,4.5,12.5,8.03,89230.0,104475.72,,270.0,32.0,3.1,103410.88,26.0,ODT22,4298,-122.60288,42.06332
1172,11.7,2018-08-15 20:15:00,E,,2.7,12.5,8.68,88990.0,104194.72,27.76,90.0,28.0,0.4,102983.88,29.0,ODT22,4298,-122.60288,42.06332
1173,11.7,2018-08-15 20:30:00,NW,,5.4,12.5,7.51,89160.0,104393.76,27.59,315.0,26.0,2.2,103185.61,28.9,ODT22,4298,-122.60288,42.06332
1174,11.7,2018-08-15 20:45:00,W,,4.9,12.5,7.8,89230.0,104475.72,28.36,270.0,25.0,1.8,103217.52,29.9,ODT22,4298,-122.60288,42.06332
1175,11.7,2018-08-15 21:15:00,NE,,3.6,12.5,10.16,89230.0,104475.72,28.77,45.0,29.0,1.8,103207.59,30.1,ODT22,4298,-122.60288,42.06332
1176,11.7,2018-08-15 21:30:00,SE,,4.0,12.5,10.37,89230.0,104475.72,28.1,135.0,31.0,1.8,103251.67,29.2,ODT22,4298,-122.60288,42.06332
1177,11.7,2018-08-15 21:45:00,NE,,4.0,12.5,10.4,89230.0,104475.72,27.74,45.0,32.0,2.7,103276.29,28.7,ODT22,4298,-122.60288,42.06332
1178,11.7,2018-08-15 22:00:00,NE,,4.0,12.5,9.45,89230.0,104475.72,26.61,45.0,33.0,1.3,103355.71,27.1,ODT22,4298,-122.60288,42.06332
1179,11.7,2018-08-15 22:15:00,NE,,2.7,12.5,9.63,89160.0,104393.76,26.42,45.0,34.0,0.9,103289.58,26.8,ODT22,4298,-122.60288,42.06332
1180,11.7,2018-08-15 22:45:00,NE,,4.0,12.5,9.36,89160.0,104393.76,,45.0,34.0,2.7,103304.6,26.5,ODT22,4298,-122.60288,42.06332
1181,11.7,2018-08-15 23:00:00,NE,,3.6,12.5,9.81,89230.0,104475.72,26.64,45.0,34.0,1.8,103360.68,27.0,ODT22,4298,-122.60288,42.06332
1182,11.7,2018-08-15 23:15:00,E,,4.9,12.5,10.25,89160.0,104393.76,26.93,90.0,34.0,2.7,103254.67,27.5,ODT22,4298,-122.60288,42.06332
1183,11.7,2018-08-15 23:30:00,SE,,3.1,12.5,10.34,89160.0,104393.76,27.0,135.0,34.0,1.3,103249.69,27.6,ODT22,4298,-122.60288,42.06332
1184,11.7,2018-08-15 23:45:00,E,,3.6,12.5,9.89,89230.0,104475.72,26.95,90.0,33.0,0.9,103330.79,27.6,ODT22,4298,-122.60288,42.06332
1185,11.7,2018-08-16 00:15:00,NE,,4.5,12.5,9.8,89230.0,104475.72,26.88,45.0,33.0,1.3,103335.76,27.5,ODT22,4298,-122.60288,42.06332
1186,11.7,2018-08-16 00:30:00,NE,,5.4,12.5,9.8,89230.0,104475.72,26.88,45.0,33.0,1.8,103335.76,27.5,ODT22,4298,-122.60288,42.06332
1187,11.7,2018-08-16 00:45:00,NE,,4.5,12.5,9.36,89160.0,104393.76,26.62,45.0,33.0,1.8,103279.62,27.0,ODT22,4298,-122.60288,42.06332
1188,11.7,2018-08-16 01:00:00,E,,6.3,12.5,8.92,89160.0,104393.76,,90.0,33.0,1.8,103304.63,26.5,ODT22,4298,-122.60288,42.06332
1189,11.7,2018-08-16 01:30:00,E,,5.4,12.5,8.12,89160.0,104393.76,,90.0,33.0,1.3,103349.87,25.6,ODT22,4298,-122.60288,42.06332
1190,11.7,2018-08-16 01:45:00,NE,,4.9,12.5,8.03,89230.0,104475.72,,45.0,34.0,1.8,103461.33,25.0,ODT22,4298,-122.60288,42.06332
1191,11.7,2018-08-16 02:00:00,NE,,4.5,12.5,7.59,89060.0,104276.68,,45.0,34.0,1.8,103289.55,24.5,ODT22,4298,-122.60288,42.06332
1192,11.7,2018-08-16 02:15:00,E,,5.4,12.5,7.23,89060.0,104276.68,,90.0,34.0,2.7,103309.88,24.1,ODT22,4298,-122.60288,42.06332
1193,11.7,2018-08-16 02:30:00,NE,29.4,5.4,12.5,7.21,89060.0,104276.68,,45.0,35.0,3.6,103335.36,23.6,ODT22,4298,-122.60288,42.06332
1194,11.7,2018-08-16 02:45:00,NE,28.7,4.9,12.5,6.86,89060.0,104276.68,,45.0,35.0,3.6,103355.82,23.2,ODT22,4298,-122.60288,42.06332
1195,11.7,2018-08-16 03:15:00,NE,27.1,6.3,12.5,6.64,89060.0,104276.68,,45.0,36.0,3.6,103391.75,22.5,ODT22,4298,-122.60288,42.06332
1196,11.7,2018-08-16 03:30:00,E,26.7,4.9,12.5,6.38,89060.0,104276.68,,90.0,36.0,2.7,103407.22,22.2,ODT22,4298,-122.60288,42.06332
1197,11.7,2018-08-16 03:45:00,NE,26.4,4.0,12.5,6.11,89060.0,104276.68,,45.0,36.0,2.7,103422.71,21.9,ODT22,4298,-122.60288,42.06332
1198,11.7,2018-08-16 04:00:00,NE,26.0,4.0,12.5,6.42,89060.0,104276.68,,45.0,37.0,2.7,103427.86,21.8,ODT22,4298,-122.60288,42.06332
1199,11.7,2018-08-16 04:30:00,NE,25.2,3.6,12.5,6.0,89160.0,104393.76,,45.0,38.0,0.4,103590.75,20.9,ODT22,4298,-122.60288,42.06332
1200,11.7,2018-08-16 04:45:00,NE,24.8,2.7,12.5,6.0,89640.0,104955.77,,45.0,38.0,1.3,104148.44,20.9,ODT22,4298,-122.60288,42.06332
1201,11.7,2018-08-16 05:00:00,E,24.5,3.1,12.5,5.64,89060.0,104276.68,,90.0,38.0,0.9,103495.43,20.5,ODT22,4298,-122.60288,42.06332
1202,11.7,2018-08-16 05:30:00,E,23.9,4.0,12.5,6.2,89160.0,104393.76,,90.0,39.0,0.9,103601.17,20.7,ODT22,4298,-122.60288,42.06332
1203,11.7,2018-08-16 05:45:00,NE,23.7,1.8,12.5,6.2,89710.0,105037.73,,45.0,40.0,0.9,104261.28,20.3,ODT22,4298,-122.60288,42.06332
1204,11.7,2018-08-16 06:15:00,NE,23.2,1.8,12.5,6.37,89160.0,104393.76,,45.0,42.0,1.3,103653.51,19.7,ODT22,4298,-122.60288,42.06332
1205,11.7,2018-08-16 06:30:00,NE,23.0,3.1,12.5,6.19,89160.0,104393.76,,45.0,42.0,0.9,103664.04,19.5,ODT22,4298,-122.60288,42.06332
1206,11.7,2018-08-16 06:45:00,NE,22.9,1.8,12.5,6.53,89160.0,104393.76,,45.0,43.0,0.9,103664.02,19.5,ODT22,4298,-122.60288,42.06332
1207,11.7,2018-08-16 07:15:00,N,22.4,0.4,12.5,6.74,89160.0,104393.76,,0.0,45.0,0.4,103690.37,19.0,ODT22,4298,-122.60288,42.06332
1208,11.7,2018-08-16 07:30:00,SE,22.3,0.4,12.5,6.6,89160.0,104393.76,,135.0,46.0,,103716.83,18.5,ODT22,4298,-122.60288,42.06332
1209,11.7,2018-08-16 07:45:00,E,21.9,0.9,12.5,6.64,89160.0,104393.76,,90.0,47.0,,103732.75,18.2,ODT22,4298,-122.60288,42.06332
1210,11.7,2018-08-16 08:00:00,NE,21.8,1.8,12.5,6.64,89160.0,104393.76,,45.0,47.0,1.3,103732.75,18.2,ODT22,4298,-122.60288,42.06332
1211,11.7,2018-08-16 08:15:00,NE,21.8,1.3,12.5,6.64,89160.0,104393.76,,45.0,47.0,0.4,103732.75,18.2,ODT22,4298,-122.60288,42.06332
1212,11.7,2018-08-16 08:30:00,NE,21.4,0.9,12.5,6.95,89160.0,104393.76,,45.0,48.0,0.4,103732.73,18.2,ODT22,4298,-122.60288,42.06332
1213,11.7,2018-08-16 09:00:00,NE,21.1,0.4,12.5,6.88,89160.0,104393.76,,45.0,49.0,,103754.01,17.8,ODT22,4298,-122.60288,42.06332
1214,11.7,2018-08-16 09:15:00,SE,20.8,,12.5,6.9,89160.0,104393.76,,135.0,50.0,,103770.01,17.5,ODT22,4298,-122.60288,42.06332
1215,11.7,2018-08-16 09:30:00,W,20.7,1.3,12.5,7.08,89160.0,104393.76,,270.0,50.0,1.3,103759.33,17.7,ODT22,4298,-122.60288,42.06332
1216,11.7,2018-08-16 09:45:00,W,20.5,1.3,12.5,7.08,89160.0,104393.76,,270.0,50.0,0.9,103759.33,17.7,ODT22,4298,-122.60288,42.06332
1217,11.7,2018-08-16 10:00:00,SW,20.4,1.3,12.5,7.27,89160.0,104393.76,,225.0,50.0,0.4,103748.66,17.9,ODT22,4298,-122.60288,42.06332
1218,11.7,2018-08-16 10:15:00,SW,20.3,1.3,12.5,7.08,89160.0,104393.76,,225.0,50.0,0.9,103759.33,17.7,ODT22,4298,-122.60288,42.06332
1219,11.7,2018-08-16 10:45:00,SW,19.9,1.3,12.5,7.19,89160.0,104393.76,,225.0,51.0,0.9,103769.99,17.5,ODT22,4298,-122.60288,42.06332
1220,11.7,2018-08-16 11:00:00,SW,19.9,1.8,12.5,7.17,89060.0,104276.68,,225.0,50.0,0.9,103637.63,17.8,ODT22,4298,-122.60288,42.06332
1221,11.7,2018-08-16 11:15:00,SW,19.8,1.8,12.5,7.17,89060.0,104276.68,,225.0,50.0,1.3,103637.63,17.8,ODT22,4298,-122.60288,42.06332
1222,11.7,2018-08-16 11:30:00,W,19.7,1.8,12.5,7.36,89060.0,104276.68,,270.0,50.0,1.3,103626.98,18.0,ODT22,4298,-122.60288,42.06332
1223,11.7,2018-08-16 11:45:00,W,19.7,1.8,12.5,7.45,89060.0,104276.68,,270.0,50.0,1.8,103621.66,18.1,ODT22,4298,-122.60288,42.06332
1224,11.7,2018-08-16 12:15:00,SW,19.7,3.6,12.5,7.8,89060.0,104276.68,,225.0,49.0,2.7,103584.56,18.8,ODT22,4298,-122.60288,42.06332
1225,11.7,2018-08-16 12:30:00,W,19.7,3.6,12.5,7.62,88990.0,104194.72,,270.0,49.0,2.7,103513.72,18.6,ODT22,4298,-122.60288,42.06332
1226,11.7,2018-08-16 12:45:00,SW,19.6,3.6,12.5,7.31,89060.0,104276.68,,225.0,48.0,3.1,103595.17,18.6,ODT22,4298,-122.60288,42.06332
1227,11.7,2018-08-16 13:15:00,SW,19.6,3.6,12.5,7.1,89060.0,104276.68,,225.0,47.0,3.6,103589.89,18.7,ODT22,4298,-122.60288,42.06332
1228,11.7,2018-08-16 13:30:00,SW,19.5,4.0,12.5,7.1,89160.0,104393.76,,225.0,47.0,4.0,103706.21,18.7,ODT22,4298,-122.60288,42.06332
1229,11.7,2018-08-16 13:45:00,SW,19.5,4.0,12.5,6.91,89230.0,104475.72,,225.0,47.0,3.6,103798.24,18.5,ODT22,4298,-122.60288,42.06332
1230,11.7,2018-08-16 14:00:00,SW,19.5,4.0,12.5,6.55,89230.0,104475.72,,225.0,47.0,2.7,103819.51,18.1,ODT22,4298,-122.60288,42.06332
1231,11.7,2018-08-16 14:15:00,SW,19.8,4.0,12.5,6.73,89060.0,104276.68,,225.0,47.0,3.6,103611.09,18.3,ODT22,4298,-122.60288,42.06332
1232,11.7,2018-08-16 14:30:00,SW,21.0,4.0,12.5,7.22,89160.0,104393.76,,225.0,48.0,2.7,103716.79,18.5,ODT22,4298,-122.60288,42.06332
1233,11.7,2018-08-16 15:15:00,SW,22.7,4.9,12.5,6.97,89160.0,104393.76,,225.0,46.0,4.0,103695.64,18.9,ODT22,4298,-122.60288,42.06332
1234,11.7,2018-08-16 15:30:00,SW,23.8,4.9,12.5,7.15,89160.0,104393.76,,225.0,46.0,4.0,103685.06,19.1,ODT22,4298,-122.60288,42.06332
1235,11.7,2018-08-16 15:45:00,SW,24.9,4.5,12.5,7.29,89160.0,104393.76,,225.0,45.0,3.6,103658.72,19.6,ODT22,4298,-122.60288,42.06332
1236,11.7,2018-08-16 16:00:00,W,26.0,4.9,12.5,7.23,89160.0,104393.76,,270.0,44.0,4.0,103642.96,19.9,ODT22,4298,-122.60288,42.06332
1237,11.7,2018-08-16 16:15:00,W,27.1,4.5,12.5,7.26,89160.0,104393.76,,270.0,43.0,3.6,103622.0,20.3,ODT22,4298,-122.60288,42.06332
1238,11.7,2018-08-16 16:30:00,W,28.7,4.0,12.5,7.19,89160.0,104393.76,,270.0,41.0,2.7,103585.48,21.0,ODT22,4298,-122.60288,42.06332
1239,11.7,2018-08-16 17:00:00,SW,,4.0,12.5,7.16,89160.0,104393.76,,225.0,38.0,3.1,103523.28,22.2,ODT22,4298,-122.60288,42.06332
1240,11.7,2018-08-16 17:15:00,SW,,4.0,12.5,7.34,89160.0,104393.76,,225.0,38.0,3.1,103512.96,22.4,ODT22,4298,-122.60288,42.06332
1241,11.7,2018-08-16 17:30:00,W,,4.9,12.5,7.31,89160.0,104393.76,,270.0,37.0,2.2,103492.37,22.8,ODT22,4298,-122.60288,42.06332
1242,11.7,2018-08-16 17:45:00,SW,,3.6,12.5,7.63,89160.0,104393.76,,225.0,36.0,0.9,103451.36,23.6,ODT22,4298,-122.60288,42.06332
1243,11.7,2018-08-16 18:00:00,W,,3.6,12.5,7.59,89160.0,104393.76,,270.0,34.0,1.3,103405.53,24.5,ODT22,4298,-122.60288,42.06332
1244,11.7,2018-08-16 18:30:00,W,,7.2,12.5,6.82,89160.0,104393.76,,270.0,30.0,4.0,103344.91,25.7,ODT22,4298,-122.60288,42.06332
1245,11.7,2018-08-16 18:45:00,W,,7.6,12.5,6.34,89160.0,104393.76,26.35,270.0,27.0,4.0,103284.8,26.9,ODT22,4298,-122.60288,42.06332
1246,11.7,2018-08-16 19:00:00,W,,6.3,12.5,5.14,89160.0,104393.76,26.19,270.0,25.0,3.6,103289.85,26.8,ODT22,4298,-122.60288,42.06332
1247,11.7,2018-08-16 19:15:00,W,,4.9,12.5,5.5,89160.0,104393.76,26.79,270.0,24.0,1.8,103235.11,27.9,ODT22,4298,-122.60288,42.06332
1248,11.7,2018-08-16 19:30:00,SE,,4.0,12.5,5.58,89160.0,104393.76,26.86,135.0,24.0,1.8,103230.15,28.0,ODT22,4298,-122.60288,42.06332
1249,11.7,2018-08-16 20:00:00,W,,6.3,12.5,4.97,89060.0,104276.68,26.83,270.0,23.0,4.9,103114.4,28.0,ODT22,4298,-122.60288,42.06332
1250,11.7,2018-08-16 20:15:00,SW,,4.0,12.5,6.01,89160.0,104393.76,27.21,225.0,24.0,1.8,103205.41,28.5,ODT22,4298,-122.60288,42.06332
1251,11.7,2018-08-16 20:30:00,NE,,4.9,12.5,8.96,89060.0,104276.68,26.86,45.0,31.0,2.7,103133.98,27.6,ODT22,4298,-122.60288,42.06332
1252,11.7,2018-08-16 21:00:00,NE,,5.8,12.5,9.27,89060.0,104276.68,,45.0,34.0,3.6,103193.74,26.4,ODT22,4298,-122.60288,42.06332
1253,11.7,2018-08-16 21:30:00,NE,,4.0,12.5,9.54,89060.0,104276.68,26.31,45.0,34.0,0.9,103178.73,26.7,ODT22,4298,-122.60288,42.06332
1254,11.7,2018-08-16 21:45:00,NE,,4.0,12.5,10.07,89060.0,104276.68,26.79,45.0,34.0,1.8,103148.8,27.3,ODT22,4298,-122.60288,42.06332
1255,11.7,2018-08-16 22:15:00,NE,,5.4,12.5,9.98,89060.0,104276.68,26.72,45.0,34.0,1.3,103153.78,27.2,ODT22,4298,-122.60288,42.06332
1256,11.7,2018-08-16 22:30:00,NE,,6.3,12.5,9.89,89230.0,104475.72,26.65,45.0,34.0,3.6,103355.68,27.1,ODT22,4298,-122.60288,42.06332
1257,11.7,2018-08-16 22:45:00,NE,,7.2,12.5,9.63,89160.0,104393.76,26.42,45.0,34.0,4.5,103289.58,26.8,ODT22,4298,-122.60288,42.06332
1258,11.7,2018-08-16 23:15:00,NE,,7.6,12.5,9.1,89060.0,104276.68,,45.0,34.0,4.5,103203.77,26.2,ODT22,4298,-122.60288,42.06332
1259,11.7,2018-08-16 23:30:00,NE,,8.5,12.5,8.38,88990.0,104194.72,,45.0,32.0,3.6,103112.69,26.4,ODT22,4298,-122.60288,42.06332
1260,11.7,2018-08-16 23:45:00,NE,,7.6,12.5,8.03,88990.0,104194.72,,45.0,32.0,4.5,103132.74,26.0,ODT22,4298,-122.60288,42.06332
1261,11.7,2018-08-17 00:00:00,NE,,8.5,12.5,7.59,89160.0,104393.76,,45.0,32.0,5.4,103354.94,25.5,ODT22,4298,-122.60288,42.06332
1262,11.7,2018-08-17 00:15:00,NE,,8.5,12.5,7.95,89160.0,104393.76,,45.0,33.0,3.6,103359.96,25.4,ODT22,4298,-122.60288,42.06332
1263,11.7,2018-08-17 00:45:00,NE,,7.2,12.5,7.68,89160.0,104393.76,,45.0,33.0,3.6,103375.13,25.1,ODT22,4298,-122.60288,42.06332
1264,11.7,2018-08-17 01:00:00,NE,,6.7,12.5,7.33,89160.0,104393.76,,45.0,33.0,1.8,103395.4,24.7,ODT22,4298,-122.60288,42.06332
1265,11.7,2018-08-17 01:15:00,NE,,5.8,12.5,7.41,89160.0,104393.76,,45.0,34.0,3.1,103415.7,24.3,ODT22,4298,-122.60288,42.06332
1266,11.7,2018-08-17 01:30:00,NE,,5.8,12.5,7.23,89160.0,104393.76,,45.0,34.0,4.0,103425.89,24.1,ODT22,4298,-122.60288,42.06332
1267,11.7,2018-08-17 01:45:00,NE,,7.2,12.5,6.88,88930.0,104124.46,,45.0,34.0,3.1,103179.45,23.7,ODT22,4298,-122.60288,42.06332
1268,11.7,2018-08-17 02:00:00,NE,,6.7,12.5,6.61,89160.0,104393.76,,45.0,34.0,3.6,103461.65,23.4,ODT22,4298,-122.60288,42.06332
1269,11.7,2018-08-17 02:15:00,NE,29.6,5.4,12.5,6.59,89160.0,104393.76,,45.0,35.0,1.8,103487.28,22.9,ODT22,4298,-122.60288,42.06332
1270,11.7,2018-08-17 02:45:00,NE,27.8,8.5,12.5,7.13,89160.0,104393.76,,45.0,37.0,2.7,103502.67,22.6,ODT22,4298,-122.60288,42.06332
1271,11.7,2018-08-17 03:00:00,NE,27.1,8.5,12.5,6.78,89160.0,104393.76,,45.0,37.0,3.1,103523.3,22.2,ODT22,4298,-122.60288,42.06332
1272,11.7,2018-08-17 03:15:00,NE,26.6,4.9,12.5,7.1,89160.0,104393.76,,45.0,39.0,1.3,103549.13,21.7,ODT22,4298,-122.60288,42.06332
1273,11.7,2018-08-17 03:30:00,NE,25.9,6.7,12.5,7.82,89160.0,104393.76,,45.0,42.0,2.7,103569.84,21.3,ODT22,4298,-122.60288,42.06332
1274,11.7,2018-08-17 04:00:00,NE,25.1,6.7,12.5,8.71,89160.0,104393.76,,45.0,46.0,4.0,103595.8,20.8,ODT22,4298,-122.60288,42.06332
1275,11.7,2018-08-17 04:15:00,NE,24.5,8.0,12.5,9.12,89160.0,104393.76,,45.0,47.0,4.9,103590.56,20.9,ODT22,4298,-122.60288,42.06332
1276,11.7,2018-08-17 04:30:00,NE,24.1,6.3,12.5,9.25,89160.0,104393.76,,45.0,48.0,1.8,103600.98,20.7,ODT22,4298,-122.60288,42.06332
1277,11.7,2018-08-17 05:00:00,NE,23.4,3.6,12.5,8.59,89160.0,104393.76,,45.0,52.0,1.3,103706.11,18.7,ODT22,4298,-122.60288,42.06332
1278,11.7,2018-08-17 05:15:00,E,23.0,3.6,12.5,8.31,89160.0,104393.76,,90.0,52.0,0.4,103722.03,18.4,ODT22,4298,-122.60288,42.06332
1279,11.7,2018-08-17 05:30:00,NE,22.5,3.6,12.5,8.31,89060.0,104276.68,,45.0,53.0,0.9,103621.61,18.1,ODT22,4298,-122.60288,42.06332
1280,11.7,2018-08-17 05:45:00,NE,22.3,4.0,12.5,7.75,89060.0,104276.68,,45.0,53.0,0.9,103653.57,17.5,ODT22,4298,-122.60288,42.06332
1281,11.7,2018-08-17 06:00:00,SE,21.8,3.1,12.5,7.38,89060.0,104276.68,,135.0,54.0,1.8,103691.02,16.8,ODT22,4298,-122.60288,42.06332
1282,11.7,2018-08-17 06:15:00,NE,21.4,3.6,12.5,7.47,89060.0,104276.68,,45.0,54.0,0.9,103685.66,16.9,ODT22,4298,-122.60288,42.06332
1283,11.7,2018-08-17 06:30:00,NE,21.2,3.6,12.5,7.19,89060.0,104276.68,,45.0,53.0,0.4,103685.68,16.9,ODT22,4298,-122.60288,42.06332
1284,11.7,2018-08-17 07:00:00,NE,20.5,3.6,12.5,7.1,89160.0,104393.76,,45.0,54.0,2.7,103823.59,16.5,ODT22,4298,-122.60288,42.06332
1285,11.7,2018-08-17 07:15:00,NE,20.1,3.1,12.5,6.9,89060.0,104276.68,,45.0,55.0,2.7,103734.06,16.0,ODT22,4298,-122.60288,42.06332
1286,11.7,2018-08-17 07:30:00,NE,19.9,2.7,12.5,6.69,89060.0,104276.68,,45.0,56.0,0.9,103761.09,15.5,ODT22,4298,-122.60288,42.06332
